2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 82
2	 109	 83
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 82
2	 109	 84
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 82
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 82
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 83
2	 109	 88
2	 109	 78
2	 109	 84
2	 109	 84
0	 114	 41
0	 114	 33
0	 118	 33
0	 121	 33
0	 122	 34
0	 123	 34
0	 126	 30
0	 126	 36
0	 127	 33
0	 130	 33
0	 131	 33
0	 131	 33
0	 134	 34
1	 138	 74
0	 142	 42
0	 142	 34
1	 145	 73
1	 146	 83
0	 146	 43
0	 146	 31
0	 146	 33
0	 146	 33
0	 146	 34
0	 146	 33
0	 146	 35
0	 146	 33
2	 146	 74
2	 146	 83
0	 150	 43
0	 153	 33
0	 154	 33
0	 154	 50
0	 158	 33
0	 161	 33
0	 163	 33
0	 163	 34
0	 166	 36
0	 169	 47
0	 170	 33
0	 170	 33
0	 174	 34
0	 175	 32
0	 178	 33
0	 178	 33
0	 178	 34
0	 182	 33
1	 185	 73
1	 185	 84
1	 194	 83
0	 194	 43
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 32
0	 194	 32
0	 194	 34
0	 194	 33
0	 194	 35
0	 194	 33
0	 194	 34
0	 194	 34
0	 194	 32
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 40
0	 194	 43
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 35
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
2	 194	 74
2	 194	 83
0	 198	 43
1	 201	 74
1	 201	 83
1	 210	 83
0	 210	 43
0	 210	 33
0	 210	 33
0	 210	 34
3	 209	 74
1	 208	 82
1	 209	 84
0	 209	 42
0	 209	 34
0	 209	 33
4	 209	 73
4	 209	 84
0	 201	 43
0	 199	 33
0	 196	 33
0	 194	 33
0	 193	 34
0	 191	 33
0	 188	 33
0	 187	 32
0	 185	 33
0	 183	 33
0	 183	 33
0	 180	 34
0	 178	 33
0	 175	 33
0	 175	 33
3	 172	 74
3	 168	 82
0	 168	 44
0	 168	 33
0	 168	 33
0	 168	 34
0	 168	 33
0	 168	 34
0	 168	 33
4	 168	 74
0	 168	 42
3	 164	 80
0	 159	 37
2	 159	 73
2	 159	 83
0	 162	 43
0	 162	 34
3	 165	 73
0	 165	 43
1	 168	 74
1	 168	 83
0	 169	 43
0	 169	 33
2	 169	 75
2	 169	 82
3	 169	 83
3	 168	 83
3	 168	 82
0	 168	 43
0	 168	 33
0	 168	 35
1	 168	 73
2	 169	 84
2	 169	 82
0	 176	 43
0	 177	 33
4	 181	 73
0	 180	 43
3	 178	 74
3	 178	 83
3	 178	 83
3	 168	 84
0	 168	 49
0	 168	 42
0	 168	 33
0	 168	 33
0	 168	 33
0	 168	 34
0	 168	 33
4	 168	 73
4	 168	 84
0	 162	 43
0	 159	 33
0	 159	 33
0	 156	 33
2	 155	 74
2	 152	 83
2	 152	 84
4	 162	 82
4	 162	 83
4	 162	 84
0	 151	 43
2	 148	 73
0	 150	 43
0	 153	 33
4	 154	 74
4	 155	 83
4	 155	 83
0	 144	 43
2	 144	 74
2	 144	 83
2	 144	 83
4	 154	 84
4	 155	 83
4	 155	 83
0	 143	 43
2	 143	 73
2	 141	 83
4	 145	 86
4	 145	 81
0	 143	 43
0	 140	 33
2	 139	 73
2	 138	 85
0	 146	 42
0	 147	 33
0	 147	 33
0	 151	 34
0	 154	 33
0	 155	 33
0	 155	 33
0	 158	 34
1	 162	 73
0	 166	 43
1	 169	 74
1	 170	 83
0	 170	 43
0	 170	 33
0	 170	 34
0	 170	 33
0	 170	 33
0	 170	 32
0	 170	 33
0	 170	 33
0	 170	 33
0	 170	 34
0	 170	 33
0	 170	 33
0	 170	 33
0	 170	 33
0	 170	 34
0	 170	 33
0	 170	 33
0	 170	 34
0	 170	 33
0	 170	 33
0	 170	 33
0	 170	 33
0	 170	 34
0	 170	 33
2	 170	 74
0	 171	 43
0	 174	 33
0	 175	 33
0	 178	 33
0	 179	 31
0	 182	 33
0	 183	 34
0	 186	 33
0	 187	 33
0	 187	 35
0	 191	 33
0	 194	 34
0	 195	 33
0	 195	 33
0	 198	 34
0	 201	 33
0	 203	 33
0	 203	 40
3	 207	 82
3	 207	 85
1	 209	 83
1	 210	 83
3	 210	 84
3	 210	 83
1	 209	 83
1	 210	 83
3	 210	 83
3	 210	 83
1	 209	 84
1	 210	 83
3	 210	 83
3	 210	 83
1	 209	 84
1	 210	 83
1	 210	 83
3	 210	 83
3	 209	 83
1	 209	 83
1	 210	 83
3	 210	 84
3	 210	 83
1	 209	 83
1	 210	 83
3	 210	 83
3	 209	 84
1	 209	 84
1	 210	 82
1	 210	 83
3	 210	 85
3	 210	 82
1	 209	 83
1	 210	 83
3	 210	 83
3	 210	 83
1	 209	 83
1	 210	 84
1	 210	 83
3	 210	 84
3	 210	 83
1	 209	 83
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 84
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 84
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 83
1	 210	 82
3	 209	 85
3	 209	 83
3	 209	 83
3	 209	 83
3	 209	 84
3	 209	 83
0	 209	 43
0	 209	 33
0	 209	 34
3	 210	 74
3	 210	 82
3	 209	 83
3	 209	 84
3	 209	 83
0	 209	 42
0	 209	 34
0	 209	 33
3	 210	 74
3	 210	 83
3	 209	 83
3	 209	 83
3	 209	 83
0	 209	 44
0	 209	 32
3	 210	 73
3	 210	 83
3	 210	 84
3	 210	 83
3	 210	 83
3	 210	 83
3	 210	 84
3	 210	 83
3	 210	 83
3	 210	 83
3	 210	 83
3	 210	 84
3	 210	 83
3	 210	 83
2	 109	 83
2	 109	 84
2	 109	 80
2	 109	 85
2	 109	 84
2	 109	 83
2	 109	 84
2	 109	 82
2	 109	 84
2	 109	 84
2	 109	 83
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 84
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 83
2	 109	 82
2	 109	 85
2	 109	 83
0	 114	 43
0	 114	 32
0	 119	 33
0	 121	 34
0	 122	 31
0	 122	 33
0	 126	 33
0	 129	 34
0	 130	 33
0	 130	 33
0	 130	 35
0	 135	 34
0	 138	 33
0	 138	 33
0	 138	 33
0	 143	 34
0	 146	 33
0	 147	 33
0	 147	 33
0	 151	 34
1	 154	 73
1	 154	 84
0	 162	 43
0	 163	 32
0	 166	 34
0	 166	 33
0	 169	 34
0	 171	 33
0	 171	 33
0	 174	 33
0	 175	 34
0	 178	 33
0	 178	 33
0	 178	 34
0	 182	 33
1	 185	 73
1	 185	 83
1	 193	 84
1	 194	 83
1	 194	 83
0	 194	 43
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 34
0	 194	 32
0	 194	 34
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 31
0	 194	 35
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 34
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 33
0	 194	 34
0	 194	 33
0	 194	 33
0	 1
